,band_gap,min_p_mass,ave_p_mass,p_mass_xx,p_mass_yy,p_mass_zz,p_mass_xy,p_mass_yz,p_mass_zx,min_n_mass,ave_n_mass,n_mass_xx,n_mass_yy,n_mass_zz,n_mass_xy,n_mass_yz,n_mass_zx
Ga2PbO4,5.2946,1.0826348271700912,3.76567898431233,7.779984153517986,1.0826348271700912,2.4344179722489137,-5.748955157721654e-18,8.192777035749563e-17,1.6117760428298205e-17,0.8698083823182259,6.207168066290271,0.8832545500463692,16.868441266506217,0.8698083823182261,-6.765636367734169e-19,-3.8882254826333165e-16,5.349196510403253e-18
Ga4GeO8,4.8808,3.3375283771179642,7.434246319022513,14.284055263499916,4.2140140913171225,3.8046696022505015,1.1993471436945999e-15,-6.669153321155496e-17,-2.2613212908940508,0.26532877338765737,0.2921346853329843,0.32266918783051884,0.2653287733876574,0.2884060947807766,2.826259557118995e-17,3.000194075898608e-17,0.010875186295727594
GaAgO2,2.0340000000000007,1.4329253650306655,1.4567557127241717,1.4686708875226533,1.468670885619196,1.4329253650306657,7.369961039690254e-17,1.4108092683448285e-20,6.733659955238995e-19,0.360541009462588,0.42518368866759587,0.45750502856657194,0.4575050279736277,0.360541009462588,1.3142568704351845e-17,0.0,0.0
GaAsO4,6.5921,8.521786146414001,10.294917822106532,11.1814836578993,11.181483662006297,8.521786146414001,1.2896443917624535e-08,1.2322554815049795e-16,-6.967836582861817e-17,0.44489439951357446,0.4605004052551355,0.4448943999514632,0.44489440011487424,0.49171241569906915,5.131301040789384e-10,-1.3287378095850833e-17,-1.3595219307323088e-17
GaBPbO4,4.8231,1.1241293949270332,2.833064125132406,3.362252008020008,4.012810972450177,1.1241293949270332,2.3552960005591184e-18,-1.797017411972237e-21,4.536999876346375e-21,0.29107785148465964,0.7774698977605604,1.3534586581030026,0.29107785148465976,0.687873183694019,5.324401461551177e-20,-1.2081836962910134e-19,1.7924078286607518e-22
GaCuO2,2.6366000000000005,2.1867604455076126,3.2667340002568004,2.1867604455076126,2.1867604550856687,5.426681100177119,-4.976689036655887e-17,-3.9409063025257756e-19,8.88259141938014e-19,0.5083226363134427,0.5131629237016813,0.5155830662666682,0.5155830685249329,0.5083226363134427,4.2948763570213116e-17,0.0,0.0
GaSbO4,3.2138999999999998,1.111232903765607,1.5688578464267164,1.111232903765607,1.705231668726736,1.8901089667878062,-1.2160158715659776e-16,4.305353232456053e-22,1.758818279182758e-23,0.22048388151265447,0.2510106569357182,0.22048388151265447,0.29576438919870385,0.23678370009579638,2.544864449120615e-18,0.0,0.0
GeO2,6.292800000000001,3.993534831198332,9.521648344615887,12.285705098849542,12.285705103799785,3.993534831198335,-5.53952984528442e-18,-2.105546650581616e-18,-8.334753242809447e-17,0.3423769767266178,0.39107340520084644,0.4154216193542686,0.4154216195216529,0.3423769767266178,2.4447658021156737e-17,1.0939350496591686e-17,1.6151026525172102e-17
GePbO3,4.3591,1.5249540364319074,2.930413958256999,3.633143918409607,3.633143919929482,1.5249540364319074,-1.485056332626381e-16,-5.007625556250082e-09,-9.149986730422486e-18,0.5095387801161818,0.6246834076029689,0.6822557212036566,0.6822557214890685,0.5095387801161817,-3.7353869292176104e-19,-9.403650019431471e-10,-5.702191551324706e-18
HfGeO4,6.2896,2.4119759874580624,12.030941385718402,2.416834778493751,2.414971294515086,31.261018084146368,0.003814580312483254,0.0010813794251564779,-0.0035767948973805747,0.5760839904670093,0.9428506849102641,0.5777269207660324,0.5762075011940433,1.6746176327707165,-0.00045032393933752945,-0.00031588238130477494,8.568299761882263e-05
HfO2,5.9111,1.2634367233026516,5.75399718502888,13.672018900689642,1.2634367233026516,2.326535931094348,1.4661282952573052e-18,-1.227574337050317e-18,0.7261029090272901,1.0045417316948813,1.7692659034610196,1.2402432692267624,1.0756303309980557,2.991924110158241,-1.6427654369398732e-18,1.639605843513817e-18,-0.6844187915798193
HfSiO4,8.0133,1.7811730441681655,2.9422600992094026,1.7811730441681655,1.7811730441681655,5.264434209291878,-8.098789537205e-18,5.296158290269192e-16,4.52384202360587e-16,1.5255103920213697,4.937011243383188,1.52551039202137,1.5255103920213695,11.760012946106826,8.842569748272964e-17,-2.0601342805367693e-16,-1.8376186770612757e-16
Hg(AsO3)2,2.6295,0.7051594765515309,1.0925761496917874,1.286284484772267,1.2862844877515647,0.7051594765515309,6.744967700345465e-17,-5.1457376442162134e-17,1.2737065619338778e-17,0.21950338635570424,0.2315000863938161,0.21950338635570424,0.21950338686411897,0.25549348596162513,2.3044428334471673e-17,6.045405345059432e-18,-1.804445850590922e-17
Hg(SbO3)2,2.2003000000000004,0.8373392050250179,1.1728005774758543,1.3405312647438747,1.3405312626586703,0.837339205025018,3.2808837935010527e-17,-4.346020964295793e-17,-1.8361407207200593e-17,0.20190314075821683,0.21429579171501634,0.20190314107227836,0.20190314075821672,0.23908109331455393,-1.372240003121353e-17,2.7374804053685965e-18,-7.706872645991783e-18
Hg2GeO4,2.1616999999999997,2.3280227203786255,3.1925300152102323,2.3280227203786255,4.090701937525746,3.1588653877263235,-8.235446475978977e-17,-3.7859966654981874e-17,5.3490334389832184e-17,0.23306956077141036,0.38241546222022144,0.44555801571098047,0.46861881017827367,0.23306956077141028,1.341886252746115e-17,-4.2296610379560516e-17,1.0981372050564069e-16
Hg2WO4,2.6803,0.38465268126927366,0.8208350544349535,0.4843710784985385,1.1386720624031457,0.8394620224031766,-3.196872533672035e-17,-5.1567351512578535e-17,0.21296210588452297,0.46437501304410644,1.0610067431261843,1.139624557520204,1.3319810045910727,0.7114146672672758,1.624381872396045e-17,1.550256234208536e-17,-0.40842797894087474
Hg3(BO3)2,4.5103,2.493707919134147,3.6478380721596455,2.493707919134147,2.493707922227643,5.956098375117147,1.1609959913295164e-17,-1.8856111362358147e-09,3.536309684530634e-17,0.7345898972424806,1.0756847036504562,0.7345898972424806,0.7345898981537544,1.7578743155551337,-4.3929681015374175e-17,-5.554581827982792e-10,2.276273261391326e-18
HgAsO3,2.6072,0.3652385744758769,1.2199771849720096,1.647346492912169,1.6473464875279826,0.36523857447587693,-1.0004544523032643e-16,1.3812968301295244e-18,5.650858619141897e-17,0.11578927821264165,0.21387106574819684,0.2629119599456253,0.2629119590863237,0.11578927821264164,2.172856649870115e-17,-8.352969255778203e-18,7.336247723345791e-18
HgO,2.2824,0.6566729138638836,1.904766386220766,1.4450605516313586,0.6566729138638838,3.612565693167055,9.0252269158175e-19,-4.648663551704295e-19,1.0376970646585411e-18,0.435101264614439,1.8170044949825606,0.435101264614439,2.8782848096501015,2.1376274106831414,1.5435615269553865e-20,2.398136670240667e-19,1.2679377288970969e-19
In2Pt2O7,3.461099999999999,2.9469042575028257,2.9469042575028257,2.9469042575028257,2.9469042575028257,2.9469042575028253,-8.579678719754854e-17,-1.2434850383488746e-16,-6.557460032291518e-17,0.3141850965372151,0.31418509653721516,0.3141850965372151,0.31418509653721516,0.31418509653721516,4.442903318726514e-18,9.490809786386255e-19,-2.4019283865817713e-18
In6Ga2PtO8,1.4745,6.0375209381751205,6.037520938175123,6.037520938175123,6.037520938175123,6.037520938175123,-1.5170253328523685e-16,-1.7157725226578692e-16,-2.426287599123643e-16,0.14573460051924922,0.14573460051924925,0.14573460051924925,0.14573460051924922,0.14573460051924925,-4.466704851898256e-19,1.316413704871073e-17,2.7413382178778898e-18
In6Ge2PtO9,2.3949,2.2231958540181185,2.2231958540181194,2.2231958540181194,2.2231958540181194,2.2231958540181194,-4.40512494019358e-17,-7.821320882161173e-17,-3.179895302445122e-17,0.18491378730563604,0.1849137873056361,0.18491378730563607,0.18491378730563607,0.18491378730563615,-1.8081702772918363e-17,-6.533559585379117e-18,1.1578195751582864e-17
InBO3,5.5877,1.3593911932233693,2.220712499454707,1.3593911932233693,1.3593911944126351,3.9433551107281164,-1.500950449161775e-17,-8.741223001335093e-10,-1.9231232466786777e-17,0.3834801049605633,0.4715355655535241,0.3834801049605633,0.38348010529605164,0.6476464864039574,5.79614775282891e-17,-2.4658712985333355e-10,1.3258302539382044e-16
InSbO4,2.9721,3.7797013973672318,7.888235364281911,4.089655404898796,6.669081087513321,12.905969600433616,-4.22685512003728e-18,-1.1595728977007207e-17,1.6818809123562573,0.19705132411602302,0.20340530908717916,0.20737200487331814,0.20517633370070246,0.19766758868751683,0.0,0.0,-0.0025219575540477803
K2Al2Sb2O7,5.6761,1.3096447899887924,4.943334092032014,6.7601787472380686,6.760178738869181,1.3096447899887924,6.894232768493035e-09,1.2297781494175681e-17,-2.2282399493249508e-17,0.755699762183401,0.9004319477149186,0.7556997635526999,0.7556997626171672,1.1898963169748886,7.706851433287725e-10,-1.298317522251954e-17,-4.255425196432922e-17
K2BeO2,6.2717,2.047555346209265,637.8103075912902,2.0476148988625167,59.486420132000504,1851.8968877430077,-1.3994662883247615e-17,3.8155366524214015e-16,0.3319087763079166,0.39470766329902457,0.4559722293782211,0.4134819763339679,0.39470766329902457,0.5597270485016708,-7.729319217661625e-21,-1.7856384367968164e-21,-0.0220369862437723
K2Cd2O3,2.0759,0.9800742088398263,1.6206909701772887,1.5535330087046877,0.9800742088398263,2.328465692987353,2.0706732135514462e-20,9.736702046395343e-20,-0.2727516292577747,0.2391676143778984,0.25830877718897755,0.25217033278919776,0.2605014930787615,0.2622545056989734,0.0,0.0,0.01732605976095571
K2CdO2,3.5434,4.603451776303521,8.63798823131827,14.77349830377523,6.537014613876055,4.603451776303521,1.1331395094396046e-17,-1.435003121344517e-18,1.5880641136062147e-18,0.3022515423910546,0.42026889733711786,0.5961127975530955,0.36244235206720354,0.3022515423910546,0.0,0.0,0.0
K2HgO2,4.7161,2.9800003736685023,159.8618331430591,2.9811189623953074,2.981118962395306,473.6232615043867,-0.0011184342789329804,-0.006028675215446766,-0.006028675215446404,0.6658596271408167,6.494880328601102,0.6659998796994592,0.6659998796994591,18.152641226404388,-0.00014025231092940586,-4.653867722041503e-05,-4.6538677220190246e-05
K2LiBO3,7.4663,4.017664711854598,34.472376723828056,64.08644400508679,30.495438683135106,8.83524748326226,1.2953167225139786e-18,3.1180703940920405e-17,17.011358447301163,0.43192011705819655,0.5253525622199484,0.5079809302760581,0.5556657880917287,0.5124109682920583,5.0577162872887105e-17,-1.1368738102098423e-18,-0.07824448607694627
K2LiVO4,6.9994,5.992085259889693,19.915684514912307,25.92730994750174,25.580666975858364,8.23907662137682,3.0348011129724447e-16,-1.2044786911044128e-16,6.692852729768463,5.219914620722314,11.64495869459571,5.831990273094745,10.334850951849978,18.768034858842405,6.470932295839776e-17,3.2228333859038955e-16,2.8796656981614244
K2MgO2,5.5971,1.7400985575509844,3.7898818574999336,1.7400985575509844,7.299674473043926,2.329872541904891,1.892535286141054e-18,-1.2276800530465573e-18,-4.1794328626577833e-19,0.31988695520010274,0.40577689226175734,0.5642890369995252,0.3331546845856443,0.31988695520010274,0.0,0.0,-6.265670924898485e-23
K2Na4Be2O5,5.8622,4.952505786473907,9.266819521050374,4.952505786473908,4.952505786473908,17.895446990203308,2.1978360918466786e-18,-1.076912435509057e-17,2.1509699406449957e-17,0.3621451015284612,0.4505506218825113,0.3621451015284612,0.3621451015284613,0.6273616625906117,8.353147762157638e-18,2.8585152237464823e-18,-1.3003947435156294e-17
K2NaTlO3,3.5568999999999997,3.756323456132423,7.600064631833278,9.449184765017069,8.770194412649523,4.580814717833242,2.2983746267347197e-18,3.99629192145161e-18,-2.166498189071497,0.39897860291821485,0.4455014598908762,0.4414707963284747,0.39897860291821496,0.49605498042593893,1.3093279105196883e-19,3.251903196487487e-19,-0.02558332076868962
K2O,4.2339,5.966768610619755,5.966768610619757,5.966768610619756,5.966768610619756,5.9667686106197575,-1.6648619663375455e-17,-9.86113723816775e-17,-6.007469791506888e-17,0.4177382072633647,0.4177382072633648,0.41773820726336486,0.41773820726336486,0.4177382072633647,-2.7997872179342113e-18,-1.9523317404423814e-17,2.4229428244718032e-18
K2Pb2O3,2.4279,0.3296925897557252,0.3296925897557252,0.3296925897557252,0.32969258975572524,0.32969258975572513,3.553214945777577e-17,-1.0190082182987194e-17,2.057343149664029e-18,0.4545220273816918,0.45452202738169184,0.45452202738169184,0.45452202738169184,0.45452202738169184,3.1383257413585024e-18,3.240416189980979e-17,3.0427225063117133e-17
K2PbO2,3.492,1.9264199588644197,4.880665884860487,7.2466237160495455,3.32244405042762,4.072929888104294,2.2908462706868367,-0.48676901838210207,-2.5553948589642235,0.46905298443939575,0.9555536070609048,1.2427043002325062,0.8217305634821063,0.8022259574681017,0.10266433401900099,0.34015679658405873,0.16056290838780757
K2PbO3,2.8844000000000003,20.94597921475869,35.04109738431371,20.945979267961636,20.945979222281256,63.231333662698226,2.000556725872234e-08,1.261683769051231e-17,1.3389503068497903e-17,0.3613096563486776,0.41619950078221946,0.361309657266407,0.3613096564784389,0.5259791886018126,3.450880055631484e-10,8.316363265929242e-19,1.8314661286401536e-18
K2PdO2,3.8449,0.9915331950900281,134.1575582319049,0.9915336415347145,4.015907679817628,397.4652333743623,-0.00044382294593185804,0.007602553072132077,-0.012296687126748243,1.578853409661092,16.849481613417595,1.858155160905862,1.5788535354300828,47.11143614391684,0.00018734404762256652,-6.723372818703298e-05,0.0035148004851533994
K2Sn2O3,1.9424000000000001,0.26018290589200327,0.2601829058920033,0.2601829058920033,0.2601829058920033,0.2601829058920033,3.051631146837652e-17,9.286794580807766e-18,2.0806751240170644e-17,0.9150811153682867,0.9150811153682871,0.9150811153682871,0.9150811153682874,0.9150811153682866,9.488916037780847e-17,-4.374345052866571e-17,-1.569182392141907e-16
K2SnO3,5.1762,3.453687321449224,19.370019561900644,3.453687321449224,49.89481225722616,4.761559107026557,2.6886943251625176e-17,9.533917100796829e-17,-9.041664161071945e-18,0.3021841692951263,0.4510647563264414,0.3021841692951263,0.6018960961756482,0.44911400350854963,1.4059606973462208e-18,2.1717732608658795e-17,-1.239640631141114e-18
K2SrTa2O7,4.1107,2.5727273142019635,14.40638138099436,2.57297578445671,2.57297578445671,38.07319257406966,0.00024847025474840963,0.0019143746650317388,0.0019143746650323564,0.28730395937747716,1404.6490250182626,0.2873948279128308,0.28739482791283083,4213.372285398962,-9.067957943198558e-05,-0.019951031966534163,-0.019951031966453887
K2TiO3,6.0828,0.889501191854474,36.58656500275101,106.96134488708037,1.908848929318175,0.889501191854474,2.4416213114458976e-16,-1.769477667228302e-19,7.596149060463576e-19,0.8703117757861676,3.173409203397046,3.0961951691525162,5.553720665252453,0.8703117757861676,-2.2717079757090056e-16,1.716614668797192e-18,1.8347045045528977e-18
K2W2O7,4.0556,1.0053517521664972,209.75781810043944,1.006337371810718,574.0976343912313,54.169482538276355,-8.021305576828483e-17,-6.570269690577064e-16,-0.22890961463135123,1.0395871916974513,3745.0284053198593,1.0564219306467533,11232.71426841112,1.3145256178107803,3.375802341583367e-16,3.2009162914818685e-16,0.06803320241433634
K2Zn(GeO3)2,6.1246,1.7468721396320885,4.741518391020883,5.088697113669005,7.388985919761556,1.7468721396320888,-1.4375210897722333e-16,1.5824262617549614e-20,6.918508672509208e-21,0.4235019634375541,0.46101869394486233,0.4266703406185428,0.4235019634375541,0.5328837777784899,-2.0232764833182345e-17,0.0,0.0
K2Zn(SiO3)2,7.8668,2.7490876817609298,5.889097023763654,8.761726648520318,6.1564767410097145,2.7490876817609298,1.3464643906636323e-16,5.125436546107777e-20,6.308983734735187e-20,0.3721767993864274,0.47947798799747954,0.3721767993864274,0.4848868779175721,0.581370286688439,-9.710274005878434e-17,0.0,0.0
K2Zn3O4,4.1168,1.8909532086930632,3.2187687451932185,5.627114759623698,1.8909532086930632,2.1382382672628952,-5.429518235537813e-17,2.6065355197506404e-17,0.6272768659204248,0.3151498481137733,0.3224229038759866,0.327861731560611,0.32352810908218654,0.3158788709851622,-1.156126762852054e-16,-2.1059872925011834e-17,-0.003044216446176873
K2ZnO2,4.9140999999999995,2.8240341366906843,6.77155295144367,10.833713685893686,2.8240350911252516,6.656910077312072,-0.002749275335394111,-0.00020373097571506812,0.0018397519721328698,0.3365229390086477,0.3796205430623534,0.34734187065056377,0.45494650770770473,0.33657325082879175,0.0022965003791199185,-0.0016255419177320107,-0.000580768120740898
K2Zr(BO3)2,6.705500000000001,1.170587879598631,10.994665596768874,1.1705878802838414,1.170587879598631,30.642821030424145,-3.4161288169522754e-17,2.3187785555482567e-16,1.0317480303617986e-16,0.8727710064753156,1.0954742473835157,0.872771006986198,0.8727710064753158,1.5408807286890334,4.665146767774022e-17,1.3745341450519343e-16,-8.699350693550008e-17
K2ZrGe2O7,6.7768,2.7224867159741954,6.45730952698941,2.7641353080453563,4.843628926620245,11.764164346302628,1.1119401899366637e-16,2.947744472184991e-17,-0.6136555575112901,0.42165215661938826,0.5043231976870818,0.4216537713886523,0.47616458689986974,0.6151512347727235,4.5224530417702073e-17,3.339009675501884e-17,0.0005589779638354972
K2ZrO3,6.6073,1.5496659599290619,26.609598276114184,1.5496659599290619,76.23226901322258,2.046859855190911,-6.6179794657565185e-18,2.086962579299109e-18,-5.372262863590359e-19,0.4802732579338429,0.5520502199248685,0.4802732579338429,0.6310381458618582,0.5448392559789043,-3.1487575364032133e-19,1.0697479486287053e-22,4.2556544901118534e-19
K3AlO3,6.2168,8.47543954910833,21.32015386035435,16.090852915205335,28.02854119453741,19.841067471320297,-2.8365070400609897e-16,6.759594531384367e-17,-9.303437794326264,0.41112721146237763,0.43225518534309737,0.43040657759304146,0.4459144017159668,0.4204445767202839,6.845580558976492e-17,1.0359411182170464e-17,-0.013402719730722875
